,BAD,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Mgr,Office,Other,ProfExe,Sales,Self,DebtCon,HomeImp,Other reason,PROBINC
826,0,18.430600381429528,57727.0,70828.0,5.0,0.0,0.0,87.845310974,3.0,19.0,41.75352499,False,False,True,False,False,False,False,True,False,1382.565903449485
827,0,18.430600381429528,22960.0,80874.0,20.0,0.0,0.0,238.70268339,0.0,11.0,25.887319897,False,False,False,True,False,False,False,True,False,886.9207044743462
828,0,18.430600381429528,75464.0,84263.0,21.0,0.0,0.0,352.65827116,0.0,47.0,28.196714905,False,False,True,False,False,False,False,True,False,2676.3401429653177
829,0,18.430600381429528,,51703.0,,0.0,0.0,,,,12.10514386,False,False,True,False,False,False,False,False,True,
830,0,18.430600381429528,42226.0,50386.0,21.0,1.0,0.0,223.32646239,0.0,17.0,34.927866116,True,False,False,False,False,False,False,True,False,1208.9487476779127
831,0,18.430600381429528,45960.0,57473.0,4.0,0.0,0.0,189.76806013,0.0,22.0,26.754411554,True,False,False,False,False,False,True,False,False,1717.847537301885
832,0,18.430600381429528,76703.0,100862.0,0.0,0.0,1.0,174.55712019,0.0,31.0,34.386230664,False,False,True,False,False,False,False,True,False,2230.631229967951
833,1,18.430600381429528,44992.0,66403.0,8.0,0.0,0.0,172.55155504,1.0,27.0,43.875610821,False,False,True,False,False,False,True,False,False,1025.444413379327
834,0,18.430600381429528,14762.0,66271.0,25.0,0.0,0.0,318.14927755,1.0,13.0,42.276634205,False,True,False,False,False,False,False,True,False,349.176330556942
835,0,18.430600381429528,61468.0,72143.0,19.0,0.0,0.0,163.29885985,0.0,11.0,31.925766549,False,False,True,False,False,False,True,False,False,1925.3413980102334
836,0,18.430600381429528,66366.0,75957.0,8.0,0.0,0.0,72.916721072,2.0,25.0,39.660408739,False,False,False,True,False,False,True,False,False,1673.3564305084708
837,0,18.430600381429528,124810.0,176581.0,8.0,0.0,0.0,213.30288482,1.0,19.0,32.876458514,False,False,True,False,False,False,True,False,False,3796.333475117198
838,0,18.472404873425226,46489.0,63573.0,4.0,0.0,0.0,196.24907,1.0,21.0,28.787922854,True,False,False,False,False,False,True,False,False,1614.8785807080376
839,0,18.472404873425226,57254.0,86883.0,16.0,0.0,0.0,172.16656274,0.0,28.0,25.043436747,False,False,True,False,False,False,False,True,False,2286.1878175270235
840,0,18.472404873425226,54283.0,58563.0,3.0,0.0,1.0,91.446465165,3.0,11.0,38.590366936,False,True,False,False,False,False,True,False,False,1406.6463812076565
841,0,18.472404873425226,58007.0,73069.0,14.0,0.0,0.0,240.43728186,3.0,31.0,37.897480893,False,False,False,True,False,False,True,False,False,1530.6294411435247
842,0,18.472404873425226,54768.0,87268.0,18.0,0.0,0.0,187.58057031,0.0,28.0,26.367134137,False,False,True,False,False,False,False,True,False,2077.131314895013
843,0,18.472404873425226,87415.0,201689.0,13.0,0.0,0.0,13.924759121,,7.0,20.253863892,False,False,False,False,False,True,False,True,False,4315.966596108496
844,0,18.472404873425226,53073.0,83415.0,2.0,0.0,0.0,211.26878022,3.0,29.0,30.201509456,False,False,True,False,False,False,True,False,False,1757.2962728012333
845,1,18.472404873425226,62600.0,77600.0,0.5,1.0,0.0,351.03333333,3.0,13.0,,False,False,True,False,False,False,True,False,False,
846,0,18.472404873425226,60237.0,69891.0,3.0,0.0,0.0,321.2748292,0.0,9.0,32.280313622,False,False,True,False,False,False,True,False,False,1866.0599368819849
847,0,18.472404873425226,77377.0,97070.0,3.0,0.0,0.0,68.854877174,2.0,24.0,38.217725784,True,False,False,False,False,False,True,False,False,2024.6364327726214
848,0,18.472404873425226,30716.0,84778.0,19.0,0.0,0.0,219.08523561,0.0,10.0,23.808894154,False,False,False,True,False,False,False,True,False,1290.1061175426148
849,0,18.472404873425226,53504.0,66888.0,7.0,0.0,3.0,112.17512076,2.0,10.0,39.318772261,True,False,False,False,False,False,True,False,False,1360.7749409070493
850,0,18.472404873425226,78817.0,115527.0,1.0,0.0,0.0,221.55154133,1.0,37.0,16.378412953,False,True,False,False,False,False,True,False,False,4812.248917289831
851,1,18.472404873425226,57141.0,70244.0,8.0,0.0,0.0,106.85542816,0.0,19.0,31.891314262,False,False,True,False,False,False,False,True,False,1791.7417742826042
852,0,18.472404873425226,79062.0,98038.0,4.0,0.0,0.0,139.26403364,0.0,26.0,33.578035539,False,False,False,True,False,False,True,False,False,2354.574909785046
853,0,18.472404873425226,,32855.0,,0.0,0.0,,,,35.937902683,False,False,True,False,False,False,False,True,False,
854,0,18.472404873425226,51950.0,67475.0,4.5,0.0,1.0,246.46666667,2.0,16.0,,False,False,True,False,False,False,False,True,False,
855,0,18.472404873425226,43759.0,50070.0,19.0,1.0,1.0,218.9062534,0.0,17.0,34.058146802,True,False,False,False,False,False,False,True,False,1284.832091845653
856,0,18.472404873425226,93759.0,119459.0,24.0,0.0,0.0,138.09123004,1.0,12.0,38.729710894,False,True,False,False,False,False,False,True,False,2420.8546316446977
857,0,18.472404873425226,76008.0,95976.0,0.0,0.0,0.0,,,,30.022245155,False,False,False,True,False,False,True,False,False,2531.722714526611
858,0,18.472404873425226,50711.0,87898.0,4.0,0.0,0.0,209.5214385,4.0,30.0,32.743007077,False,False,True,False,False,False,True,False,False,1548.7581785248258
859,0,18.472404873425226,62400.0,81315.0,6.0,0.0,0.0,98.028870439,2.0,14.0,26.620897734,False,True,False,False,False,False,True,False,False,2344.023128878303
860,0,18.472404873425226,77930.0,80164.0,20.0,0.0,0.0,350.52840986,1.0,47.0,29.6623601,False,False,True,False,False,False,False,True,False,2627.235315641657
861,0,18.472404873425226,58060.0,65605.0,23.0,0.0,0.0,259.6838134,3.0,29.0,39.829999465,False,False,True,False,False,False,True,False,False,1457.6952241995216
862,0,18.472404873425226,51033.0,58513.0,2.0,0.0,0.0,181.8697515,0.0,20.0,37.879278335,False,True,False,False,False,False,True,False,False,1347.253755699092
863,0,18.472404873425226,68186.0,82518.0,1.0,0.0,0.0,105.10225507,0.0,7.0,36.44893885,False,False,True,False,False,False,False,True,False,1870.7266151316228
864,0,18.472404873425226,52388.0,64332.0,1.0,0.0,0.0,91.112060841,,12.0,36.874927508,False,False,True,False,False,False,False,True,False,1420.6943183450178
865,0,18.472404873425226,56904.0,64122.0,5.0,0.0,4.0,119.55547341,2.0,11.0,38.695614603,True,False,False,False,False,False,True,False,False,1470.5542367994417
866,0,18.472404873425226,76510.0,108130.0,2.0,0.0,0.0,252.84392821,1.0,37.0,17.414859614,False,True,False,False,False,False,True,False,False,4393.374491431028
867,1,18.51379905299229,12750.0,,23.0,0.0,0.0,,,,,False,True,False,False,False,False,False,True,False,
868,1,18.51379905299229,108608.0,,0.0,0.0,6.0,253.47175859,4.0,23.0,,True,False,False,False,False,False,True,False,False,
869,1,18.51379905299229,2800.0,18361.0,2.0,3.0,1.0,107.76666667,4.0,3.0,,False,False,True,False,False,False,False,True,False,
870,0,18.51379905299229,51740.0,60852.0,23.0,0.0,0.0,277.58958861,3.0,29.0,39.885483806,False,False,True,False,False,False,True,False,False,1297.2137996785866
871,0,18.51379905299229,135899.0,202788.0,1.0,0.0,0.0,53.767621524,1.0,23.0,35.932025066,False,False,False,True,False,False,True,False,False,3782.1135811405147
872,1,18.51379905299229,67200.0,80300.0,10.0,4.0,1.0,135.86666667,1.0,33.0,,False,False,True,False,False,False,False,True,False,
873,0,18.51379905299229,26607.0,39710.0,0.0,0.0,0.0,104.69282515,1.0,30.0,38.326728213,False,True,False,False,False,False,False,True,False,694.2152706626077
874,0,18.51379905299229,78953.0,93018.0,7.0,0.0,0.0,110.72312997,0.0,22.0,28.289429173,True,False,False,False,False,False,True,False,False,2790.9011354444133
875,1,18.51379905299229,33395.0,51057.0,2.0,0.0,0.0,80.822479691,1.0,20.0,16.883031014,False,True,False,False,False,False,True,False,False,1978.02159886502
876,1,18.51379905299229,32169.0,37533.0,3.0,0.0,0.0,74.449294767,3.0,19.0,25.34174093,False,False,True,False,False,False,True,False,False,1269.407657858177
877,0,18.51379905299229,56963.0,70607.0,4.0,0.0,0.0,99.76441458,3.0,19.0,40.345260733,False,False,True,False,False,False,False,True,False,1411.888260605729
878,1,18.51379905299229,50000.0,68000.0,19.0,0.0,0.0,108.9,0.0,16.0,,False,False,True,False,False,False,True,False,False,
879,0,18.51379905299229,74562.0,89695.0,24.0,0.0,0.0,338.77674581,1.0,47.0,28.439716511,False,False,True,False,False,False,False,True,False,2621.7560913858156
880,0,18.51379905299229,101717.0,122299.0,11.0,0.0,0.0,402.74048173,1.0,49.0,38.421427581,False,False,True,False,False,False,False,True,False,2647.4029312305056
881,0,18.51379905299229,,74928.0,,0.0,0.0,,,,23.988913066,False,False,True,False,False,False,False,False,True,
882,0,18.51379905299229,,32221.0,0.0,0.0,0.0,276.84193488,0.0,14.0,24.198678371,False,False,True,False,False,False,True,False,False,
883,0,18.51379905299229,73765.0,93917.0,15.0,0.0,0.0,128.85330185,4.0,15.0,24.491198608,False,False,True,False,False,False,True,False,False,3011.8983223591517
884,0,18.51379905299229,55990.0,89673.0,18.0,0.0,0.0,184.62596594,0.0,29.0,27.701649739,False,False,True,False,False,False,False,True,False,2021.179262878846
885,0,18.55479154152535,80334.0,87448.0,18.0,0.0,0.0,279.87655021,0.0,23.0,38.513997448,True,False,False,False,False,False,True,False,False,2085.8390539300326
886,1,18.55479154152535,33208.0,75000.0,22.0,0.0,3.0,166.2,1.0,33.0,,True,False,False,False,False,False,True,False,False,
887,0,18.55479154152535,75441.0,116950.0,26.0,0.0,0.0,322.73119571,2.0,37.0,33.788523674,False,True,False,False,False,False,False,True,False,2232.7403448541686
888,0,18.55479154152535,111493.0,133191.0,6.0,0.0,0.0,159.43269808,0.0,19.0,34.3711489,False,False,False,False,False,True,True,False,False,3243.7961362414626
889,0,18.55479154152535,63342.0,78275.0,19.0,0.0,0.0,162.19648426,1.0,11.0,32.612662762,False,False,True,False,False,False,True,False,False,1942.2517094741975
890,0,18.55479154152535,58503.0,74706.0,6.0,0.0,0.0,243.93599625,1.0,16.0,36.793237169,False,False,True,False,False,False,False,True,False,1590.047641942511
891,1,18.55479154152535,62733.0,77741.0,8.0,0.0,0.0,68.890096166,3.0,17.0,37.773300594,True,False,False,False,False,False,True,False,False,1660.776236481825
892,0,18.55479154152535,58839.0,81223.0,4.0,0.0,0.0,102.24646959,2.0,15.0,26.206409952,False,True,False,False,False,False,True,False,False,2245.2140567048395
893,1,18.55479154152535,60782.0,100000.0,14.0,0.0,8.0,129.86666667,0.0,36.0,,False,False,False,True,False,False,False,True,False,
894,1,18.55479154152535,64343.0,84013.0,4.0,0.0,0.0,39.221719253,0.0,12.0,35.788437459,False,False,True,False,False,False,True,False,False,1797.8711720430017
895,1,18.55479154152535,133847.0,157399.0,17.0,0.0,2.0,70.884144094,0.0,12.0,34.702330738,False,False,False,True,False,False,False,True,False,3857.003179715358
896,1,18.55479154152535,147801.0,157335.0,4.0,0.0,0.0,85.574865756,4.0,21.0,34.756560384,False,False,True,False,False,False,False,True,False,4252.4633728727495
897,0,18.55479154152535,,42309.0,,0.0,1.0,56.937096348,0.0,10.0,37.35952991,False,False,True,False,False,False,False,True,False,
898,0,18.55479154152535,,49147.0,,0.0,0.0,110.50958053,,8.0,37.108142059,False,False,True,False,False,False,False,True,False,
899,1,18.55479154152535,72581.0,90585.0,18.0,1.0,1.0,207.96666667,0.0,30.0,,False,True,False,False,False,False,True,False,False,
900,0,18.55479154152535,77261.0,96434.0,3.0,0.0,0.0,144.03700388,0.0,26.0,33.908465844,False,False,False,True,False,False,True,False,False,2278.5165319908187
901,0,18.595390684892987,50513.0,61190.0,5.0,0.0,0.0,75.388551244,1.0,11.0,30.498005118,False,False,True,False,False,False,True,False,False,1656.2722645156584
902,0,18.595390684892987,75453.0,100646.0,3.0,0.0,0.0,126.30983495,0.0,26.0,33.75846632,False,False,False,True,False,False,True,False,False,2235.0837649072446
903,0,18.595390684892987,50170.0,64309.0,7.0,0.0,3.0,120.43122609,2.0,11.0,39.975489828,True,False,False,False,False,False,True,False,False,1255.0190183000452
904,0,18.595390684892987,81248.0,92503.0,0.0,0.0,0.0,121.1996495,2.0,10.0,37.390239889,False,False,True,False,False,False,True,False,False,2172.9734883006918
905,1,18.595390684892987,90969.0,108606.0,5.0,5.0,2.0,113.25750907,5.0,28.0,27.34759661,True,False,False,False,False,False,False,True,False,3326.3983412252037
906,0,18.595390684892987,79259.0,84322.0,22.0,0.0,0.0,359.33227239,1.0,47.0,29.671390341,False,False,True,False,False,False,False,True,False,2671.226359436205
907,0,18.595390684892987,56162.0,75526.0,6.0,0.0,0.0,127.7869696,0.0,15.0,35.734056816,False,False,True,False,False,False,False,True,False,1571.6659401194365
908,0,18.595390684892987,51091.0,68264.0,22.0,0.0,0.0,277.7556619,2.0,29.0,39.387317549,False,False,True,False,False,False,True,False,False,1297.1434253282157
909,0,18.595390684892987,93521.0,126024.0,9.0,0.0,0.0,411.75308126,1.0,49.0,41.664281039,False,False,True,False,False,False,False,True,False,2244.6325165783933
910,1,18.595390684892987,52311.0,68994.0,0.0,0.0,1.0,137.78400363,0.0,9.0,28.454712858,False,True,False,False,False,False,True,False,False,1838.3949351747838
911,0,18.595390684892987,8221.0,38290.0,4.0,0.0,0.0,266.38379937,0.0,12.0,23.703067187,False,False,True,False,False,False,True,False,False,346.83275101666277
912,0,18.595390684892987,56930.0,67557.0,0.0,0.0,1.0,118.69951614,2.0,18.0,36.686882044,False,False,True,False,False,False,True,False,False,1551.780822685385
913,1,18.595390684892987,52257.0,58275.0,5.0,0.0,0.0,80.251800985,0.0,21.0,34.144725947,False,False,False,False,True,False,True,False,False,1530.4559796764563
914,0,18.595390684892987,41153.0,51841.0,10.0,0.0,0.0,210.28268954,0.0,23.0,32.424293056,False,True,False,False,False,False,True,False,False,1269.2026909861888
915,1,18.595390684892987,31170.0,50725.0,16.0,0.0,0.0,93.066666667,0.0,18.0,,False,False,True,False,False,False,True,False,False,
916,1,18.595390684892987,84532.0,104000.0,3.0,0.0,0.0,50.666666667,1.0,3.0,,False,False,False,True,False,False,True,False,False,
917,0,18.595390684892987,76964.0,90500.0,3.0,0.0,0.0,101.4,2.0,32.0,,False,False,True,False,False,False,True,False,False,
918,0,18.595390684892987,64917.0,102270.0,10.0,0.0,0.0,213.03333333,0.0,21.0,,False,False,True,False,False,False,True,False,False,
919,0,18.595390684892987,,63684.0,,0.0,0.0,358.06666667,0.0,7.0,,False,False,True,False,False,False,False,True,False,
920,0,18.595390684892987,47350.86,105000.0,6.0,0.0,1.0,227.26666667,0.0,10.0,,False,False,False,True,False,False,True,False,False,
921,0,18.595390684892987,50400.0,65000.0,6.0,0.0,0.0,117.6,,24.0,,True,False,False,False,False,False,True,False,False,
922,0,18.595390684892987,96884.0,110108.0,18.0,0.0,2.0,194.8,2.0,16.0,,False,False,True,False,False,False,True,False,False,
923,0,18.595390684892987,82700.0,121000.0,9.0,0.0,0.0,131.9,1.0,22.0,,False,True,False,False,False,False,True,False,False,
924,0,18.595390684892987,29000.0,51740.0,31.0,0.0,0.0,243.2,0.0,19.0,,False,False,True,False,False,False,False,False,True,
925,1,18.595390684892987,43881.0,56000.0,5.0,0.0,3.0,73.033333333,3.0,28.0,,False,False,True,False,False,False,True,False,False,
926,1,18.595390684892987,31896.0,46195.0,25.0,0.0,2.0,122.38915525,3.0,16.0,36.681652146,False,False,True,False,False,False,False,True,False,869.5355343605521
927,0,18.595390684892987,56226.0,67466.0,7.0,0.0,0.0,126.74508707,0.0,16.0,33.987846976,False,False,True,False,False,False,False,True,False,1654.2971974571715
928,1,18.595390684892987,32539.0,65440.0,5.0,0.0,0.0,,,,42.368944329,False,True,False,False,False,False,False,True,False,767.9917570598576
929,0,18.595390684892987,131108.0,199295.0,1.0,0.0,0.0,61.000985499,1.0,22.0,35.930610888,False,False,False,True,False,False,True,False,False,3648.922096222613
930,0,18.595390684892987,55367.0,79819.0,5.0,0.0,0.0,101.28118497,1.0,15.0,27.189212901,False,True,False,False,False,False,True,False,False,2036.3590590724175
931,0,18.595390684892987,50866.0,73064.0,5.0,0.0,0.0,118.57000497,,23.0,40.1860615,True,False,False,False,False,False,True,False,False,1265.7622593843887
932,0,18.595390684892987,12340.0,36133.0,,0.0,0.0,,,,31.703814722,False,False,True,False,False,False,False,False,True,389.22760898665587
933,0,18.595390684892987,53177.0,56782.0,9.0,0.0,0.0,106.50053701,3.0,33.0,40.084175502,False,False,True,False,False,False,False,True,False,1326.6332495063227
934,0,18.635604565192605,,50391.0,,0.0,0.0,,,,15.024705832,False,False,True,False,False,False,False,False,True,
935,0,18.635604565192605,80719.0,86782.0,23.0,0.0,0.0,333.01158975,1.0,47.0,30.39545792,False,False,True,False,False,False,False,True,False,2655.6270417919072
936,0,18.635604565192605,50606.0,58822.0,11.0,0.0,0.0,89.644833421,0.0,22.0,36.302409222,False,False,True,False,False,False,True,False,False,1394.01216295396
937,1,18.635604565192605,17218.0,36721.0,8.0,0.0,1.0,115.75209332,3.0,5.0,37.479410286,False,False,True,False,False,False,True,False,False,459.3989037877575
938,0,18.635604565192605,43249.0,52946.0,20.0,1.0,1.0,228.39633986,1.0,18.0,35.181840743,True,False,False,False,False,False,False,True,False,1229.298953284731
939,0,18.635604565192605,48797.0,67761.0,7.0,0.0,3.0,116.97915477,3.0,11.0,37.79737881,True,False,False,False,False,False,True,False,False,1291.0154496504358
940,1,18.635604565192605,,11550.0,,0.0,0.0,51.933333333,1.0,3.0,,False,False,True,False,False,False,False,True,False,
941,1,18.635604565192605,78369.0,92000.0,0.2,0.0,0.0,180.83333333,3.0,35.0,,False,False,False,False,True,False,True,False,False,
942,1,18.635604565192605,28550.0,40300.0,5.0,0.0,0.0,109.53563552,7.0,33.0,23.082905342,False,False,True,False,False,False,False,True,False,1236.846037229658
943,0,18.635604565192605,24721.0,34462.0,1.0,0.0,0.0,28.100520363,9.0,7.0,27.520682167,False,False,True,False,False,False,True,False,False,898.2698848084117
944,0,18.635604565192605,62976.0,77829.0,0.0,0.0,2.0,131.19349603,0.0,23.0,26.090418913,True,False,False,False,False,False,False,True,False,2413.7596337566324
945,0,18.635604565192605,46406.0,56134.0,9.0,0.0,0.0,93.853460687,3.0,34.0,39.466330333,False,False,True,False,False,False,False,True,False,1175.8377231540414
946,0,18.635604565192605,,74450.0,,0.0,0.0,,,,23.942516508,False,False,True,False,False,False,False,False,True,
947,0,18.635604565192605,53764.0,56429.0,9.0,0.0,0.0,92.078978775,3.0,33.0,40.58208394,False,False,True,False,False,False,False,True,False,1324.8210732472307
948,0,18.635604565192605,78210.0,86558.0,8.0,0.0,0.0,92.111504281,0.0,23.0,28.167074697,True,False,False,False,False,False,True,False,False,2776.6461672475325
949,0,18.635604565192605,59430.0,76897.0,5.0,0.0,1.0,246.09510911,1.0,16.0,37.470923376,False,False,True,False,False,False,False,True,False,1586.0297704343393
950,0,18.635604565192605,47756.0,84022.0,18.0,0.0,0.0,206.79736096,1.0,17.0,32.391146387,False,False,True,False,False,False,False,True,False,1474.3534986204315
951,0,18.67544101188063,71994.0,95525.0,16.0,0.0,0.0,126.81643919,3.0,16.0,25.621930492,False,False,True,False,False,False,True,False,False,2809.858532028992
952,0,18.67544101188063,92395.0,114494.0,24.0,0.0,0.0,130.3767882,1.0,11.0,39.112150358,False,True,False,False,False,False,False,True,False,2362.3093886245892
953,0,18.67544101188063,55643.0,75267.0,2.0,0.0,1.0,224.88223202,2.0,15.0,35.629354389,False,False,True,False,False,False,False,True,False,1561.7178855527873
954,0,18.67544101188063,19756.0,26140.0,0.0,1.0,0.0,0.4867114508,9.0,7.0,27.075256643,False,False,True,False,False,False,True,False,False,729.6699071219216
955,0,18.67544101188063,46707.0,60000.0,4.0,0.0,0.0,192.8,2.0,17.0,,True,False,False,False,False,False,True,False,False,
956,1,18.67544101188063,64900.0,78000.0,10.0,0.0,0.0,122.76666667,2.0,24.0,,True,False,False,False,False,False,True,False,False,
957,1,18.67544101188063,70715.0,85000.0,26.0,0.0,0.0,143.06666667,2.0,23.0,,False,True,False,False,False,False,True,False,False,
958,0,18.67544101188063,72859.0,88183.0,8.0,0.0,0.0,105.65520523,0.0,23.0,29.007207774,True,False,False,False,False,False,True,False,False,2511.755028876155
959,0,18.67544101188063,52531.0,66491.0,11.0,0.0,0.0,122.22853426,1.0,19.0,32.657628893,True,False,False,False,False,False,True,False,False,1608.5368650649268
960,0,18.67544101188063,57375.0,69040.0,0.0,0.0,1.0,116.41879645,2.0,18.0,36.625629459,False,False,True,False,False,False,True,False,False,1566.5259777781448
961,0,18.67544101188063,48130.0,62358.0,15.0,0.0,4.0,219.65713104,0.0,36.0,27.617063425,False,False,True,False,False,False,True,False,False,1742.763133767181
962,0,18.67544101188063,69657.0,89082.0,3.0,0.0,0.0,217.32115468,0.0,16.0,28.749890366,False,False,True,False,False,False,True,False,False,2422.8614131474146
963,0,18.714907612317774,79724.0,105493.0,2.0,0.0,0.0,63.43088731,2.0,23.0,39.38611808,True,False,False,False,False,False,True,False,False,2024.1649567511781
964,0,18.714907612317774,73252.0,100537.0,2.0,0.0,0.0,99.774527119,0.0,26.0,34.514635071,False,False,False,True,False,False,True,False,False,2122.34606709048
965,0,18.714907612317774,30204.0,57036.0,30.0,0.0,0.0,235.49281298,0.0,19.0,23.137840556,False,False,True,False,False,False,False,False,True,1305.3940762923805
966,0,18.714907612317774,75425.0,109040.0,2.0,0.0,0.0,235.9462106,0.0,38.0,17.875259065,False,True,False,False,False,False,True,False,False,4219.519265468055
967,0,18.714907612317774,,57650.0,11.0,1.0,0.0,308.3394397,2.0,13.0,31.553835409,False,False,True,False,False,False,False,True,False,
968,0,18.714907612317774,63566.0,70551.0,14.0,0.0,0.0,138.33735213,0.0,19.0,42.48370297,False,False,False,True,False,False,True,False,False,1496.2443373847925
969,0,18.714907612317774,,45906.0,,0.0,0.0,92.821714236,,9.0,36.141276164,False,False,True,False,False,False,False,True,False,
970,0,18.714907612317774,79133.0,100033.0,3.0,0.0,0.0,102.16302743,2.0,31.0,40.794635454,False,False,True,False,False,False,True,False,False,1939.7893649332964
971,0,18.714907612317774,46466.0,57182.0,2.0,0.0,0.0,100.05186621,0.0,20.0,38.444317985,False,False,True,False,False,False,True,False,False,1208.6571549566795
972,0,18.714907612317774,59617.0,67709.0,4.0,0.0,1.0,243.8307278,1.0,16.0,35.968280746,False,False,True,False,False,False,False,True,False,1657.488174678184
973,0,18.714907612317774,,36793.0,,0.0,0.0,304.52018936,,11.0,30.738813764,False,False,True,False,False,False,False,True,False,
974,0,18.714907612317774,58051.0,65334.0,6.0,0.0,0.0,113.2818573,,23.0,41.860039809,True,False,False,False,False,False,True,False,False,1386.787978818857
975,0,18.714907612317774,39307.0,51680.0,8.0,0.0,0.0,196.0146349,0.0,23.0,30.731571704,False,True,False,False,False,False,True,False,False,1279.0429457561336
976,1,18.714907612317774,84900.0,105798.0,2.0,0.0,0.0,41.807204596,1.0,3.0,26.956697896,False,False,False,True,False,False,True,False,False,3149.4955475461993
977,1,18.714907612317774,78000.0,97700.0,12.0,0.0,2.0,88.5,4.0,29.0,,True,False,False,False,False,False,True,False,False,
978,1,18.714907612317774,24000.0,37125.0,3.5,1.0,1.0,148.03333333,2.0,19.0,,False,True,False,False,False,False,True,False,False,
979,0,18.714907612317774,21138.0,30700.0,3.0,0.0,0.0,,,,,False,False,True,False,False,False,True,False,False,
980,0,18.714907612317774,44026.0,70535.0,12.0,3.0,1.0,245.9,2.0,29.0,,False,True,False,False,False,False,False,True,False,
981,0,18.714907612317774,,55350.0,9.0,0.0,0.0,308.34033176,2.0,13.0,33.635525403,False,False,True,False,False,False,False,True,False,
982,0,18.714907612317774,81986.0,94513.0,2.0,3.0,0.0,,0.0,4.0,31.89390379,False,False,True,False,False,False,True,False,False,2570.5852924064397
983,0,18.714907612317774,54088.0,66961.0,22.0,0.0,0.0,278.1604735,3.0,28.0,40.82354171,False,False,True,False,False,False,True,False,False,1324.9217910642667
984,1,18.714907612317774,38115.0,60493.0,14.0,0.0,0.0,91.932632264,0.0,18.0,29.633608474,False,False,True,False,False,False,True,False,False,1286.2085302045284
985,0,18.714907612317774,53772.0,71497.0,2.0,0.0,2.0,136.08002985,0.0,23.0,29.686670844,True,False,False,False,False,False,False,True,False,1811.317957563029
986,0,18.714907612317774,,44108.0,,0.0,0.0,290.81807399,,12.0,29.743599964,False,False,True,False,False,False,False,True,False,
987,0,18.714907612317774,21979.0,39880.0,3.0,0.0,0.0,,,,38.844089335,False,False,True,False,False,False,True,False,False,565.8261109032125
988,0,18.714907612317774,106449.0,120066.0,18.0,0.0,1.0,189.91991824,1.0,15.0,37.086455086,False,False,True,False,False,False,True,False,False,2870.2932041672566
989,0,18.754011721765934,52371.0,55764.0,1.0,0.0,0.0,177.70280043,0.0,20.0,37.35868805,False,True,False,False,False,False,True,False,False,1401.842589598111
990,0,18.754011721765934,49484.0,59137.0,10.0,0.0,0.0,102.27267659,0.0,22.0,37.269131082,False,False,True,False,False,False,True,False,False,1327.747617488712
991,0,18.754011721765934,,50575.0,,0.0,0.0,99.06951832,,8.0,35.9078154,False,False,True,False,False,False,False,True,False,
992,0,18.754011721765934,57105.0,67061.0,6.0,0.0,0.0,129.50848379,0.0,34.0,35.734592764,False,False,True,False,False,False,False,True,False,1598.0313635343603
993,1,18.754011721765934,52024.0,89107.0,0.0,1.0,0.0,148.84473761,3.0,26.0,36.080031774,False,True,False,False,False,False,False,True,False,1441.9056037941061
994,0,18.754011721765934,85448.0,94101.0,2.0,0.0,0.0,104.11336317,2.0,32.0,39.54184797,False,False,True,False,False,False,True,False,False,2160.9511033684753
995,0,18.754011721765934,56508.0,78358.0,17.0,0.0,0.0,141.93115618,0.0,11.0,32.327495049,False,False,True,False,False,False,True,False,False,1747.9857290009231
996,0,18.754011721765934,81596.0,116738.0,28.0,0.0,0.0,338.62903535,1.0,38.0,34.169513676,False,True,False,False,False,False,False,True,False,2387.976626583112
997,0,18.754011721765934,76989.0,88788.0,24.0,0.0,0.0,350.6390057,0.0,46.0,30.061371367,False,False,True,False,False,False,False,True,False,2561.0608065776737
998,0,18.754011721765934,57000.0,70000.0,4.0,0.0,0.0,179.56666667,2.0,17.0,,False,False,True,False,False,False,True,False,False,
999,0,18.754011721765934,26700.0,40150.0,9.0,0.0,0.0,80.166666667,0.0,4.0,,False,False,True,False,False,False,False,True,False,
1000,0,18.754011721765934,,30455.0,18.0,0.0,0.0,194.61421604,0.0,16.0,39.000064863,False,True,False,False,False,False,False,True,False,
1001,0,18.754011721765934,61185.0,65302.0,1.0,0.0,2.0,117.17100444,2.0,18.0,35.611943876,False,False,True,False,False,False,True,False,False,1718.103347939804
1002,0,18.754011721765934,109991.0,125146.0,7.0,0.0,1.0,171.67981114,0.0,18.0,34.813468594,False,False,False,False,False,True,True,False,False,3159.4381267414597
1003,0,18.754011721765934,122412.0,178547.0,7.0,0.0,0.0,226.08880709,0.0,19.0,35.463386978,False,False,True,False,False,False,True,False,False,3451.785360375738
1004,0,18.754011721765934,61213.0,70800.0,5.0,0.0,0.0,75.862659733,3.0,20.0,39.403812388,False,False,True,False,False,False,False,True,False,1553.4791252493567
1005,0,18.754011721765934,53756.0,76077.0,12.0,2.0,0.0,244.11665292,2.0,29.0,33.374570631,False,True,False,False,False,False,False,True,False,1610.6873881418176
1006,0,18.754011721765934,81546.0,119128.0,30.0,0.0,0.0,328.17812369,2.0,38.0,34.150319383,False,True,False,False,False,False,False,True,False,2387.854681107127
1007,0,18.754011721765934,86539.0,95010.0,0.0,4.0,0.0,,0.0,3.0,29.815323588,False,False,True,False,False,False,True,False,False,2902.500781002089
