,BAD,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Mgr,Office,Other,ProfExe,Sales,Self,DebtCon,HomeImp,Other reason,PROBINC
654,1,8000,49685.0,81020.0,2.0,0.0,3.0,129.3624659,0.0,15.0,47.000975215,False,False,True,False,False,False,False,True,False,1057.1057254178722
655,1,8000,28000.0,41950.0,2.0,0.0,0.0,103.4,1.0,20.0,,False,True,False,False,False,False,True,False,False,
656,1,8000,47823.0,63000.0,5.0,0.0,0.0,53.666666667,2.0,18.0,,False,False,True,False,False,False,True,False,False,
657,1,8000,61000.0,90450.0,4.0,2.0,1.0,139.86666667,0.0,9.0,,False,False,True,False,False,False,False,True,False,
658,1,8000,58000.0,73750.0,22.0,0.0,4.0,221.43333333,1.0,20.0,,True,False,False,False,False,False,True,False,False,
659,1,8000,33000.0,38500.0,2.0,0.0,0.0,,0.0,0.0,,False,False,True,False,False,False,False,True,False,
660,1,8000,33689.3,48000.0,3.0,0.0,0.0,103.73333333,0.0,13.0,,False,False,True,False,False,False,True,False,False,
661,1,8000,47306.0,68350.0,9.0,0.0,0.0,82.633333333,0.0,20.0,,False,False,True,False,False,False,False,True,False,
662,0,8000,45000.0,56100.0,9.9,0.0,0.0,92.3,3.0,34.0,,False,False,True,False,False,False,False,True,False,
663,0,8000,69341.0,86900.0,15.0,0.0,1.0,89.266666667,0.0,9.0,,False,True,False,False,False,False,True,False,False,
664,0,8000,70917.0,83500.0,8.0,0.0,0.0,107.5,0.0,23.0,,True,False,False,False,False,False,True,False,False,
665,0,8000,,34226.0,,0.0,1.0,75.366666667,1.0,10.0,,False,False,True,False,False,False,False,True,False,
666,0,8000,78720.0,86800.0,0.1,4.0,0.0,,0.0,4.0,,False,False,True,False,False,False,True,False,False,
667,0,8000,38758.0,46466.26,21.0,1.0,1.0,229.3,1.0,18.0,,True,False,False,False,False,False,False,True,False,
668,0,8000,79200.0,116500.0,8.0,0.0,0.0,,,,,False,False,True,False,False,False,False,True,False,
669,0,8000,63700.0,79754.0,3.8,0.0,0.0,208.0,0.0,16.0,,False,False,True,False,False,False,True,False,False,
670,0,8000,41000.0,54000.0,4.0,0.0,0.0,189.7,1.0,22.0,,True,False,False,False,False,False,True,False,False,
671,0,8000,76600.0,96000.0,2.0,0.0,0.0,73.033333333,2.0,24.0,,True,False,False,False,False,False,True,False,False,
672,0,8000,65000.0,93600.0,16.0,0.0,0.0,140.06666667,4.0,16.0,,False,False,True,False,False,False,True,False,False,
673,0,8000,49000.0,60000.0,11.0,0.0,0.0,107.53333333,1.0,19.0,,True,False,False,False,False,False,True,False,False,
674,1,8000,37871.0,,15.0,6.0,2.0,179.63333333,0.0,30.0,,False,False,False,True,False,False,False,True,False,
675,1,8000,4500.0,,1.0,3.0,2.0,102.43333333,6.0,15.0,,False,False,True,False,False,False,True,False,False,
676,1,8000,63152.0,,9.0,1.0,1.0,132.9,1.0,26.0,,False,False,True,False,False,False,True,False,False,
677,1,8000,21944.0,31352.0,0.0,1.0,1.0,33.433333333,9.0,3.0,,False,False,True,False,False,False,True,False,False,
678,1,8000,86804.0,113000.0,7.0,1.0,3.0,145.16666667,1.0,20.0,,False,False,True,False,False,False,True,False,False,
679,1,8000,36000.0,115800.0,,0.0,0.0,168.23333333,3.0,30.0,,False,False,True,False,False,False,True,False,False,
680,1,8000,32100.0,36739.0,4.0,0.0,0.0,79.458845053,2.0,8.0,31.276715679,False,False,True,False,False,False,False,True,False,1026.322595040015
681,0,8000,47154.0,65458.0,2.0,0.0,0.0,99.993789825,3.0,12.0,38.873711304,False,True,False,False,False,False,True,False,False,1213.0048410157326
682,1,8000,92487.0,113947.0,8.0,0.0,3.0,151.81738872,0.0,19.0,26.457524449,False,False,True,False,False,False,True,False,False,3495.678523449146
683,0,8000,84282.0,121045.0,28.0,0.0,0.0,330.17485564,1.0,37.0,35.362686394,False,True,False,False,False,False,False,True,False,2383.359653759228
684,0,8000,57361.0,71167.0,2.0,0.0,1.0,130.76703495,0.0,22.0,29.381985445,True,False,False,False,False,False,False,True,False,1952.2506437617628
685,0,8000,80817.0,89515.0,0.0,3.0,0.0,,0.0,4.0,29.638901419,False,False,True,False,False,False,True,False,False,2726.72049673853
686,0,8000,,49000.0,11.0,1.0,0.0,310.4,2.0,13.0,,False,False,True,False,False,False,False,True,False,
687,0,8000,84730.0,123455.0,9.0,0.0,0.0,,,,40.032649334,False,False,True,False,False,False,False,True,False,2116.522423811662
688,0,8000,58006.0,94930.0,4.0,0.0,0.0,223.20298954,2.0,24.0,30.913395837,False,False,False,True,False,False,False,True,False,1876.4033659017518
689,0,8000,,68572.0,1.0,0.0,0.0,53.935137714,0.0,4.0,37.703911499,False,True,False,False,False,False,False,True,False,
690,0,8100,43553.0,88242.0,2.0,0.0,0.0,207.94046872,4.0,30.0,31.329651718,False,False,True,False,False,False,True,False,False,1390.1527023671715
691,0,8100,78508.0,200133.0,14.0,0.0,0.0,9.1,,8.0,,False,False,False,False,False,True,False,True,False,
692,0,8100,48781.0,50434.0,5.0,0.0,0.0,75.635047684,0.0,18.0,24.545192137,False,False,True,False,False,False,False,True,False,1987.3953207506725
693,0,8100,84822.0,123854.0,31.0,0.0,0.0,340.7444307,2.0,38.0,36.205114552,False,True,False,False,False,False,False,True,False,2342.81816394127
694,0,8100,53863.0,74705.0,0.0,0.0,0.0,66.294570391,8.0,21.0,26.046469422,False,False,True,False,False,False,True,False,False,2067.9578152156364
695,0,8100,78977.0,91995.0,19.0,0.0,0.0,296.74709479,1.0,23.0,38.820940293,True,False,False,False,False,False,True,False,False,2034.3917330163367
696,0,8100,81322.0,97823.0,3.0,0.0,0.0,118.46850599,0.0,25.0,32.716777591,False,False,False,True,False,False,True,False,False,2485.635994370384
697,0,8100,46380.0,58745.0,7.0,0.0,0.0,78.360087635,0.0,18.0,22.375341167,False,False,True,False,False,False,False,True,False,2072.8175563375535
698,0,8100,66546.0,84943.0,3.0,0.0,0.0,225.6909893,0.0,15.0,30.398005095,False,False,True,False,False,False,True,False,False,2189.1568144695716
699,0,8100,54841.0,71400.0,6.0,0.0,0.0,89.233333333,2.0,15.0,,False,True,False,False,False,False,True,False,False,
700,0,8100,66691.0,82768.0,4.0,0.0,0.0,184.19341758,0.0,15.0,32.396509487,False,False,True,False,False,False,True,False,False,2058.5859728734545
701,1,8100,19772.0,39431.0,0.0,0.0,1.0,82.335287775,1.0,12.0,20.342467722,False,False,True,False,False,False,True,False,False,971.9568082989731
702,0,8100,13179.0,32981.0,,0.0,0.0,,,,31.742249284,False,False,True,False,False,False,False,False,True,415.1879686309126
703,0,8100,69047.0,82113.0,3.0,0.0,0.0,121.41114886,0.0,30.0,35.073918357,False,False,False,False,True,False,True,False,False,1968.61380861998
704,0,8100,26886.0,36527.0,12.0,0.0,0.0,188.41982641,0.0,13.0,24.865567185,False,False,False,True,False,False,False,True,False,1081.2542420596308
705,0,8100,,56386.0,11.0,1.0,0.0,294.60276683,2.0,12.0,32.385956174,False,False,True,False,False,False,False,True,False,
706,1,8100,28523.0,39816.0,5.0,0.0,0.0,130.64393328,0.0,16.0,37.393526416,False,False,True,False,False,False,True,False,False,762.7790886230921
707,0,8100,28187.0,32584.0,0.0,1.0,0.0,27.048834712,10.0,7.0,29.287956831,False,False,True,False,False,False,True,False,False,962.4092306147254
708,0,8100,50373.0,65865.0,5.0,0.0,0.0,99.598169948,2.0,11.0,38.910150834,False,True,False,False,False,False,True,False,False,1294.5979113497467
709,0,8200,10909.0,37286.0,3.0,0.0,0.0,268.25460165,0.0,12.0,22.232952814,False,False,True,False,False,False,True,False,False,490.6680678569446
710,0,8200,39175.0,55848.0,10.0,0.0,0.0,161.66158225,,18.0,24.200111438,False,True,False,False,False,False,False,True,False,1618.7941985459547
711,0,8200,,50061.0,10.0,0.0,0.0,296.9016386,1.0,13.0,33.632136517,False,False,True,False,False,False,False,True,False,
712,0,8200,101230.0,120087.0,9.0,0.0,0.0,419.27296549,1.0,49.0,40.558271494,False,False,True,False,False,False,False,True,False,2495.9150444805196
713,0,8200,62603.0,86782.0,15.0,0.0,0.0,219.56581251,0.0,18.0,24.63662135,False,False,False,True,False,False,True,False,False,2541.054599599145
714,0,8200,117314.0,132770.0,4.0,0.0,1.0,176.33454149,0.0,19.0,34.55205243,False,False,False,False,False,True,True,False,False,3395.283109090836
715,0,8200,64006.0,80409.0,15.0,0.0,0.0,235.36324945,0.0,36.0,35.636720346,False,False,True,False,False,False,False,True,False,1796.0687565679507
716,0,8200,,49362.0,,0.0,0.0,,,,11.769692151,False,False,True,False,False,False,False,False,True,
717,0,8200,171456.0,246758.0,,0.0,0.0,138.15481817,0.0,21.0,40.337860758,False,False,False,False,True,False,True,False,False,4250.498087358191
718,0,8200,72986.0,87621.0,14.0,0.0,1.0,86.545727017,0.0,9.0,24.697430423,False,True,False,False,False,False,True,False,False,2955.2062198353337
719,0,8200,172497.0,249071.0,,0.0,0.0,114.98197436,0.0,21.0,41.098025151,False,False,False,False,True,False,True,False,False,4197.208974548568
720,0,8200,51730.0,59025.0,16.0,0.0,3.0,220.81329019,0.0,37.0,24.380092654,False,False,True,False,False,False,True,False,False,2121.8131011291603
721,0,8200,58536.0,66546.0,1.0,0.0,2.0,118.39735837,2.0,17.0,34.71164955,False,False,True,False,False,False,True,False,False,1686.3502817888989
722,0,8200,68013.0,77008.0,8.0,0.0,0.0,49.146922298,1.0,23.0,40.792589704,False,False,False,True,False,False,True,False,False,1667.288115158103
723,1,8200,47700.0,60000.0,0.1,0.0,0.0,,0.0,0.0,,False,False,True,False,False,False,True,False,False,
724,0,8200,76268.0,89166.0,23.0,0.0,0.0,341.8553472,1.0,46.0,29.869576644,False,False,True,False,False,False,False,True,False,2553.3672910399355
725,0,8200,,38648.0,,0.0,0.0,302.53018223,,10.0,30.445375631,False,False,True,False,False,False,False,True,False,
726,0,8200,120837.0,176244.0,8.0,0.0,0.0,196.72416054,0.0,20.0,34.745743152,False,False,True,False,False,False,True,False,False,3477.749762650982
727,0,8200,61821.0,64832.0,5.0,0.0,0.0,123.28602489,0.0,34.0,35.875343986,False,False,True,False,False,False,False,True,False,1723.2169264809013
728,0,8200,66254.0,74994.0,7.0,0.0,0.0,60.384862517,1.0,24.0,39.72610514,False,False,False,True,False,False,True,False,False,1667.769839668707
729,0,8200,,49331.0,9.0,0.0,0.0,305.88808215,2.0,12.0,33.718613864,False,False,True,False,False,False,False,True,False,
730,0,8200,67489.0,80145.0,2.0,0.0,0.0,104.39650664,0.0,7.0,36.912310875,False,False,True,False,False,False,False,True,False,1828.3601974567514
731,1,8200,87979.0,94854.0,10.0,0.0,0.0,108.47902378,3.0,19.0,41.270682597,False,False,False,True,False,False,False,True,False,2131.755388179484
732,0,8200,80989.0,105080.0,1.0,0.0,0.0,81.354795297,1.0,24.0,38.4757705,True,False,False,False,False,False,True,False,False,2104.9351045484586
733,0,8200,135929.0,200275.0,0.0,0.0,0.0,69.617174882,1.0,23.0,37.805432649,False,False,False,True,False,False,True,False,False,3595.488544252793
734,0,8200,75870.0,97922.0,0.0,0.0,0.0,,,,27.276364919,False,False,False,True,False,False,True,False,False,2781.5289986515377
735,0,8200,48515.0,59240.0,17.0,0.0,4.0,214.14450966,0.0,36.0,27.459144234,False,False,True,False,False,False,True,False,False,1766.8066996759708
736,0,8200,79751.0,125413.0,7.0,0.0,0.0,,,,41.985557292,False,False,True,False,False,False,False,True,False,1899.4865173600037
737,0,8200,,33540.0,21.0,0.0,0.0,178.68792754,0.0,15.0,36.601698856,False,True,False,False,False,False,False,True,False,
738,0,8200,13392.0,34254.0,3.0,0.0,0.0,267.91864156,0.0,11.0,21.929990488,False,False,True,False,False,False,True,False,False,610.6705795120179
739,1,8300,82000.0,111000.0,6.0,2.0,2.0,214.1,2.0,12.0,,False,False,True,False,False,False,True,False,False,
740,0,8300,57503.0,72704.0,18.0,0.0,0.0,156.59370755,0.0,11.0,33.337118756,False,False,True,False,False,False,True,False,False,1724.8941164014252
741,0,8300,61213.0,65798.0,6.0,0.0,0.0,86.296515758,2.0,20.0,41.426872232,False,False,True,False,False,False,False,True,False,1477.6157769573608
742,0,8300,41481.0,50448.0,20.0,0.0,1.0,230.84886345,1.0,18.0,35.88829101,True,False,False,False,False,False,False,True,False,1155.836592732756
743,0,8300,14601.0,66143.0,24.0,0.0,0.0,320.23488221,1.0,12.0,40.015070568,False,True,False,False,False,False,False,True,False,364.8875234441396
744,0,8300,51783.0,57839.0,3.0,0.0,0.0,96.176673144,0.0,20.0,36.210351332,False,False,True,False,False,False,True,False,False,1430.0606896967072
745,0,8300,47000.0,78320.0,18.0,0.0,0.0,195.83333333,1.0,17.0,,False,False,True,False,False,False,False,True,False,
746,0,8300,59761.0,75081.0,17.0,0.0,0.0,147.94164245,1.0,11.0,31.959227235,False,False,True,False,False,False,True,False,False,1869.9137986212952
747,1,8300,,47244.0,6.0,0.0,0.0,,,,,False,False,True,False,False,False,False,True,False,
748,0,8300,,41438.0,,0.0,0.0,302.85663286,,12.0,30.104071436,False,False,True,False,False,False,False,True,False,
749,0,8300,178745.0,251935.0,,0.0,0.0,130.7309108,0.0,22.0,42.358059882,False,False,False,False,True,False,True,False,False,4219.8580505798245
750,0,8300,67715.0,86945.0,14.0,0.0,0.0,221.47492481,0.0,17.0,25.194297211,False,False,False,True,False,False,True,False,False,2687.711406787532
751,0,8300,44783.0,63424.0,2.0,0.0,0.0,97.900836205,,12.0,36.587869801,False,False,True,False,False,False,False,True,False,1223.9848956381718
752,0,8300,45842.0,50006.0,16.0,0.0,0.0,90.653070126,0.0,12.0,31.360821946,False,False,True,False,False,False,True,False,False,1461.7601566354047
753,0,8300,101150.0,115215.0,23.0,0.0,0.0,130.25632943,0.0,12.0,36.50599948,False,True,False,False,False,False,False,True,False,2770.7774459213356
754,0,8300,67839.0,76502.0,9.0,0.0,0.0,58.560174005,3.0,24.0,38.974293529,False,False,False,True,False,False,True,False,False,1740.608843865825
755,0,8300,35343.0,51986.0,10.0,0.0,0.0,242.81896695,1.0,31.0,37.966606016,False,False,True,False,False,False,True,False,False,930.8970094694703
756,0,8300,54039.0,89301.0,18.0,0.0,0.0,173.19132242,0.0,28.0,26.266815752,False,False,True,False,False,False,False,True,False,2057.310658064268
757,0,8300,71922.0,117151.0,2.0,0.0,0.0,246.93475819,1.0,37.0,18.156826624,False,True,False,False,False,False,True,False,False,3961.1547485358637
758,1,8300,10000.0,63775.0,0.0,0.0,0.0,200.86666667,0.0,14.0,,False,False,True,False,False,False,False,True,False,
759,0,8400,75912.0,95329.0,18.0,0.0,1.0,294.16422462,0.0,24.0,38.641804544,True,False,False,False,False,False,True,False,False,1964.5045280833558
760,0,8400,39677.0,54707.0,10.0,0.0,0.0,203.24296532,1.0,23.0,31.217709755,False,True,False,False,False,False,True,False,False,1270.977285373893
761,0,8400,53841.0,64284.0,15.0,0.0,3.0,206.35456436,0.0,36.0,26.054853712,False,False,True,False,False,False,True,False,False,2066.447986818004
762,0,8400,39991.0,58511.0,10.0,0.0,0.0,176.99611174,,19.0,24.298636083,False,True,False,False,False,False,False,True,False,1645.8125412223778
763,0,8400,82597.0,83858.0,25.0,0.0,0.0,350.56813617,1.0,47.0,28.91075714,False,False,True,False,False,False,False,True,False,2856.9642642019026
764,0,8400,82972.0,121796.0,7.0,0.0,0.0,,,,41.445623568,False,False,True,False,False,False,False,True,False,2001.9484050919757
765,0,8400,17479.0,66894.0,23.0,0.0,0.0,326.34280468,1.0,13.0,40.588576066,False,True,False,False,False,False,False,True,False,430.63841341903355
766,0,8400,62989.0,76718.0,3.0,0.0,2.0,131.47138261,0.0,22.0,29.200400339,True,False,False,False,False,False,False,True,False,2157.1279595051305
767,0,8400,43589.0,49950.0,9.0,0.0,0.0,202.70454037,0.0,23.0,33.592318942,False,True,False,False,False,False,True,False,False,1297.588299136482
768,0,8400,62583.0,77481.0,6.0,0.0,0.0,98.672705089,2.0,15.0,26.308380329,False,True,False,False,False,False,True,False,False,2378.8237518755236
769,0,8400,41656.0,51846.0,10.0,0.0,0.0,190.01750256,,19.0,25.768965033,False,True,False,False,False,False,False,True,False,1616.5181623187
770,0,8400,77144.0,91532.0,19.0,0.0,1.0,311.75718243,1.0,24.0,40.912736994,True,False,False,False,False,False,True,False,False,1885.574167558466
771,0,8400,80490.0,93028.0,0.0,0.0,0.0,,,,29.473761481,False,False,False,True,False,False,True,False,False,2730.903554739261
772,0,8400,60995.0,78444.0,4.0,0.0,1.0,123.7385166,0.0,23.0,26.932707601,True,False,False,False,False,False,False,True,False,2264.7184569640253
773,1,8400,31800.0,72000.0,,0.0,2.0,187.26666667,1.0,21.0,,False,False,False,False,False,True,True,False,False,
774,0,8400,43900.0,55000.0,1.0,0.0,0.0,169.43333333,1.0,21.0,,False,True,False,False,False,False,True,False,False,
775,1,8400,44800.0,56000.0,0.0,1.0,5.0,314.5,4.0,42.0,,False,False,True,False,False,False,True,False,False,
776,0,8400,30146.0,39326.0,11.0,0.0,0.0,183.09274953,0.0,12.0,23.097201883,False,False,False,True,False,False,False,True,False,1305.17974223484
777,0,8400,84666.0,123613.0,8.0,0.0,0.0,,,,39.658320047,False,False,True,False,False,False,False,True,False,2134.88619537238
778,0,8400,,39106.0,,0.0,1.0,80.075339194,0.0,10.0,35.683502202,False,False,True,False,False,False,False,True,False,
779,0,8400,35240.0,54314.0,8.0,0.0,0.0,210.58001479,1.0,22.0,32.571867291,False,True,False,False,False,False,True,False,False,1081.9152517466273
780,0,8400,57103.0,78079.0,0.0,0.0,0.0,56.30976479,8.0,21.0,23.521188257,False,False,True,False,False,False,True,False,False,2427.7259879932267
781,0,8400,78089.0,90660.0,9.0,0.0,0.0,118.63539467,0.0,22.0,27.09304112,True,False,False,False,False,False,True,False,False,2882.2530351661017
782,0,8400,77916.0,93589.0,0.0,0.0,0.0,,,,27.873870625,False,False,False,True,False,False,True,False,False,2795.3060788808193
783,1,8400,48032.0,95213.0,5.0,1.0,4.0,326.67959049,0.0,30.0,38.191681736,False,True,False,False,False,False,False,True,False,1257.6560606055843
784,0,8400,57694.0,70782.0,4.0,0.0,0.0,125.71032467,0.0,34.0,37.622785545,False,False,True,False,False,False,False,True,False,1533.4856035843798
785,0,8400,85136.0,125912.0,9.0,0.0,0.0,,,,40.715178041,False,False,True,False,False,False,False,True,False,2091.013820798436
786,0,8400,102894.0,117799.0,9.0,0.0,0.0,420.09816444,1.0,49.0,39.633190088,False,False,True,False,False,False,False,True,False,2596.1574067476818
787,1,8400,32000.0,49000.0,12.6,0.0,3.0,41.3,2.0,18.0,,True,False,False,False,False,False,False,True,False,
788,1,8400,37256.0,45956.0,1.0,0.0,0.0,214.44323,1.0,6.0,31.24524851,False,False,True,False,False,False,True,False,False,1192.3732975935932
789,0,8500,83157.0,202962.0,14.0,0.0,0.0,13.68276401,,8.0,21.297339233,False,False,False,False,False,True,False,True,False,3904.572260893
790,0,8500,,42980.0,,0.0,1.0,76.010752573,0.0,9.0,37.659668201,False,False,True,False,False,False,False,True,False,
791,0,8500,73752.0,87931.0,21.0,1.0,1.0,291.62037844,0.0,24.0,39.003140628,True,False,False,False,False,False,True,False,False,1890.9246489513237
792,0,8500,41210.0,45175.0,9.0,0.0,0.0,209.49409472,1.0,22.0,29.96408198,False,True,False,False,False,False,True,False,False,1375.3132843351004
793,0,8500,,32907.0,18.0,0.0,0.0,169.94538773,1.0,15.0,35.312710478,False,True,False,False,False,False,False,True,False,
794,1,8500,30077.0,42770.0,0.25,0.0,0.0,89.266666667,0.0,10.0,,False,True,False,False,False,False,True,False,False,
795,0,8500,54000.0,62533.0,4.0,0.0,1.0,313.46666667,0.0,10.0,,False,False,True,False,False,False,True,False,False,
796,0,8500,55100.0,66900.0,15.0,0.0,0.0,229.26666667,4.0,32.0,,False,False,False,True,False,False,True,False,False,
797,1,8500,48961.0,73550.0,11.0,6.0,1.0,145.1,4.0,11.0,,False,False,True,False,False,False,False,True,False,
798,1,8500,18240.0,40200.0,1.0,0.0,1.0,306.4,0.0,12.0,,False,False,True,False,False,False,False,True,False,
799,0,8500,64665.0,72376.0,4.0,0.0,0.0,70.934880772,3.0,20.0,40.309041225,False,False,True,False,False,False,False,True,False,1604.2306647545422
800,0,8500,50031.0,57276.0,0.0,0.0,0.0,171.21281473,0.0,21.0,35.158702571,False,True,False,False,False,False,True,False,False,1423.0047283163155
801,0,8500,61607.0,81126.0,16.0,0.0,0.0,222.21119026,1.0,35.0,34.729698093,False,False,True,False,False,False,False,True,False,1773.8996703923922
802,0,8500,49266.0,64461.0,22.0,0.0,0.0,264.40802314,3.0,29.0,37.976757922,False,False,True,False,False,False,True,False,False,1297.2671364203031
803,0,8500,50569.0,60940.0,6.0,0.0,0.0,189.94689772,0.0,22.0,29.202476735,True,False,False,False,False,False,True,False,False,1731.6681889310987
804,0,8500,,27873.0,21.0,0.0,0.0,190.06187015,0.0,15.0,38.375406098,False,True,False,False,False,False,False,True,False,
805,0,8500,78346.0,82226.0,22.0,0.0,0.0,320.34954262,1.0,47.0,30.199399523,False,False,True,False,False,False,False,True,False,2594.28999375737
806,0,8500,47777.0,78979.0,18.0,0.0,0.0,202.95427654,1.0,16.0,34.828647504,False,False,True,False,False,False,False,True,False,1371.7730495998417
807,0,8500,53459.0,62678.0,13.0,0.0,0.0,116.86344909,0.0,18.0,30.05290208,True,False,False,False,False,False,True,False,False,1778.8298733244999
808,0,8500,77954.0,82965.0,25.0,0.0,0.0,350.7763043,1.0,46.0,28.584515556,False,False,True,False,False,False,False,True,False,2727.140848242823
809,1,8500,29383.0,45900.0,8.0,0.0,0.0,122.13333333,0.0,22.0,,False,False,False,True,False,False,True,False,False,
810,0,8500,20959.0,62956.0,20.0,0.0,0.0,315.70739138,1.0,13.0,41.077590657,False,True,False,False,False,False,False,True,False,510.2295354907431
811,0,8500,6424.0,32365.0,,0.0,0.0,,,,33.904464501,False,False,True,False,False,False,False,False,True,189.47357212530304
812,0,8500,58327.0,75044.0,2.0,0.0,2.0,123.36535633,0.0,22.0,28.111813831,True,False,False,False,False,False,False,True,False,2074.8216515179297
813,0,8500,79484.0,87893.0,1.0,0.0,0.0,123.61880309,1.0,10.0,35.759083852,False,False,True,False,False,False,True,False,False,2222.763880891609
814,0,8500,73208.0,88588.0,10.0,0.0,0.0,114.55258227,0.0,23.0,30.082488981,True,False,False,False,False,False,True,False,False,2433.575228640088
815,0,8600,38646.0,54073.0,14.0,0.0,0.0,89.555852767,0.0,11.0,32.530256646,False,False,True,False,False,False,True,False,False,1188.0016939476563
816,0,8600,,54905.0,8.0,0.0,0.0,308.65011743,2.0,13.0,32.553976104,False,False,True,False,False,False,False,True,False,
817,0,8600,,47791.0,,0.0,0.0,,,,14.392536075,False,False,True,False,False,False,False,False,True,
818,0,8600,42380.0,60733.0,3.0,0.0,0.0,199.29314197,0.0,22.0,28.434342078,True,False,False,False,False,False,True,False,False,1490.4512256251544
819,1,8600,36933.0,42289.0,4.0,0.0,0.0,100.61642113,2.0,26.0,38.436490085,True,False,False,False,False,False,True,False,False,960.8837830489953
820,0,8600,21000.0,79000.0,21.0,0.0,0.0,239.43333333,0.0,11.0,,False,False,False,True,False,False,False,True,False,
821,1,8600,,25000.0,0.0,6.0,0.0,64.866666667,2.0,27.0,,False,False,True,False,False,False,False,True,False,
822,0,8600,78579.0,93697.0,0.0,0.0,0.0,115.19332144,1.0,10.0,33.837202699,False,False,True,False,False,False,True,False,False,2322.2664325713386
823,0,8600,172418.0,251426.0,,0.0,0.0,120.57263313,0.0,22.0,40.925910594,False,False,False,False,True,False,True,False,False,4212.930085061505
824,0,8600,58846.0,72733.0,14.0,0.0,0.0,233.17160046,3.0,32.0,39.775087851,False,False,False,True,False,False,True,False,False,1479.4687624686296
825,0,8600,41126.0,55500.0,6.0,0.0,0.0,73.033333333,1.0,11.0,,False,False,True,False,False,False,True,False,False,
826,0,8600,57727.0,70828.0,5.0,0.0,0.0,87.845310974,3.0,19.0,41.75352499,False,False,True,False,False,False,False,True,False,1382.565903449485
827,0,8600,22960.0,80874.0,20.0,0.0,0.0,238.70268339,0.0,11.0,25.887319897,False,False,False,True,False,False,False,True,False,886.9207044743462
828,0,8600,75464.0,84263.0,21.0,0.0,0.0,352.65827116,0.0,47.0,28.196714905,False,False,True,False,False,False,False,True,False,2676.3401429653177
829,0,8600,,51703.0,,0.0,0.0,,,,12.10514386,False,False,True,False,False,False,False,False,True,
830,0,8600,42226.0,50386.0,21.0,1.0,0.0,223.32646239,0.0,17.0,34.927866116,True,False,False,False,False,False,False,True,False,1208.9487476779127
831,0,8600,45960.0,57473.0,4.0,0.0,0.0,189.76806013,0.0,22.0,26.754411554,True,False,False,False,False,False,True,False,False,1717.847537301885
832,0,8600,76703.0,100862.0,0.0,0.0,1.0,174.55712019,0.0,31.0,34.386230664,False,False,True,False,False,False,False,True,False,2230.631229967951
833,1,8600,44992.0,66403.0,8.0,0.0,0.0,172.55155504,1.0,27.0,43.875610821,False,False,True,False,False,False,True,False,False,1025.444413379327
834,0,8600,14762.0,66271.0,25.0,0.0,0.0,318.14927755,1.0,13.0,42.276634205,False,True,False,False,False,False,False,True,False,349.176330556942
835,0,8600,61468.0,72143.0,19.0,0.0,0.0,163.29885985,0.0,11.0,31.925766549,False,False,True,False,False,False,True,False,False,1925.3413980102334
836,0,8600,66366.0,75957.0,8.0,0.0,0.0,72.916721072,2.0,25.0,39.660408739,False,False,False,True,False,False,True,False,False,1673.3564305084708
837,0,8600,124810.0,176581.0,8.0,0.0,0.0,213.30288482,1.0,19.0,32.876458514,False,False,True,False,False,False,True,False,False,3796.333475117198
838,0,8700,46489.0,63573.0,4.0,0.0,0.0,196.24907,1.0,21.0,28.787922854,True,False,False,False,False,False,True,False,False,1614.8785807080376
839,0,8700,57254.0,86883.0,16.0,0.0,0.0,172.16656274,0.0,28.0,25.043436747,False,False,True,False,False,False,False,True,False,2286.1878175270235
840,0,8700,54283.0,58563.0,3.0,0.0,1.0,91.446465165,3.0,11.0,38.590366936,False,True,False,False,False,False,True,False,False,1406.6463812076565
841,0,8700,58007.0,73069.0,14.0,0.0,0.0,240.43728186,3.0,31.0,37.897480893,False,False,False,True,False,False,True,False,False,1530.6294411435247
842,0,8700,54768.0,87268.0,18.0,0.0,0.0,187.58057031,0.0,28.0,26.367134137,False,False,True,False,False,False,False,True,False,2077.131314895013
843,0,8700,87415.0,201689.0,13.0,0.0,0.0,13.924759121,,7.0,20.253863892,False,False,False,False,False,True,False,True,False,4315.966596108496
844,0,8700,53073.0,83415.0,2.0,0.0,0.0,211.26878022,3.0,29.0,30.201509456,False,False,True,False,False,False,True,False,False,1757.2962728012333
845,1,8700,62600.0,77600.0,0.5,1.0,0.0,351.03333333,3.0,13.0,,False,False,True,False,False,False,True,False,False,
846,0,8700,60237.0,69891.0,3.0,0.0,0.0,321.2748292,0.0,9.0,32.280313622,False,False,True,False,False,False,True,False,False,1866.0599368819849
847,0,8700,77377.0,97070.0,3.0,0.0,0.0,68.854877174,2.0,24.0,38.217725784,True,False,False,False,False,False,True,False,False,2024.6364327726214
848,0,8700,30716.0,84778.0,19.0,0.0,0.0,219.08523561,0.0,10.0,23.808894154,False,False,False,True,False,False,False,True,False,1290.1061175426148
849,0,8700,53504.0,66888.0,7.0,0.0,3.0,112.17512076,2.0,10.0,39.318772261,True,False,False,False,False,False,True,False,False,1360.7749409070493
850,0,8700,78817.0,115527.0,1.0,0.0,0.0,221.55154133,1.0,37.0,16.378412953,False,True,False,False,False,False,True,False,False,4812.248917289831
851,1,8700,57141.0,70244.0,8.0,0.0,0.0,106.85542816,0.0,19.0,31.891314262,False,False,True,False,False,False,False,True,False,1791.7417742826042
