,BAD,LOAN,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,Mgr,Office,Other,ProfExe,DebtCon,PROBINC
1285,0,19.09074676515739,11.290706486107153,2.5649493574615367,0.0,0.0,220.82597888,0.0,3.2188758248682006,30.633131002,False,False,True,False,True,2150.4821036967796
1286,0,19.09074676515739,11.216740680026698,2.6390573296152584,0.0,0.0,243.6309162,1.0,3.258096538021482,36.574441888,False,False,True,False,False,1583.1273701266655
1287,1,19.09074676515739,10.915270265869504,2.4423470353692043,0.0,1.0,99.433333333,2.0,3.7376696182833684,,False,False,True,False,True,
1288,0,19.09074676515739,10.840815443476084,2.995732273553991,1.0,0.0,306.99220543,2.0,3.091042453358316,34.483878415,False,False,True,False,False,
1289,0,19.09074676515739,11.013764872734741,2.4849066497880004,0.0,0.0,85.681205116,0.0,3.4011973816621555,39.53639781,False,False,True,False,True,1136.6994083773866
1290,0,19.126585648169907,11.236130578115505,2.5649493574615367,0.0,0.0,182.0920717,2.0,3.295836866004329,33.690785641,False,False,True,False,True,1884.936750264369
1291,0,19.126585648169907,11.333092808293145,3.091042453358316,0.0,0.0,241.51415322,0.0,3.713572066704308,45.569842652,False,True,False,False,False,1449.291815737736
1292,0,19.126585648169907,11.201046323792598,2.8903717578961645,0.0,0.0,47.610677633,1.0,3.5263605246161616,38.88482776,False,False,False,True,True,1605.8191227024738
1293,0,19.126585648169907,11.283348765258662,3.091042453358316,0.0,0.0,260.79726222,0.0,3.6109179126442243,27.942866028,False,False,True,False,False,2277.003365948357
1294,0,19.126585648169907,11.371834139356602,3.367295829986474,0.0,0.0,190.08482952,0.0,3.6375861597263857,24.602658554,False,False,True,False,False,2300.9708432829552
1295,0,19.126585648169907,10.599779782240146,2.5649493574615367,0.0,0.0,,,,36.905414314,False,False,True,False,True,575.3898281517069
1296,0,19.126585648169907,11.248660395116255,3.044522437723423,0.0,0.0,245.01801188,4.0,3.8501476017100584,41.423844135,False,True,False,False,True,1566.827061932696
1297,0,19.126585648169907,11.258987598482609,2.6390573296152584,2.0,3.0,188.78007609,2.0,3.6888794541139363,39.699980465,False,True,False,False,True,1620.5549535904538
1298,0,19.126585648169907,10.865325099366254,3.2188758248682006,0.0,0.0,88.677328625,0.0,3.044522437723423,31.056436786,False,False,True,False,True,1198.881901892375
1299,0,19.126585648169907,11.315169406712247,2.5649493574615367,0.0,1.0,176.65689456,0.0,3.091042453358316,30.674205288,False,False,True,False,False,1884.8410075229592
1300,1,19.126585648169907,11.240263359274833,3.091042453358316,0.0,0.0,132.36666667,0.0,3.258096538021482,,False,False,True,False,True,
1301,0,19.126585648169907,10.897664823067354,3.4339872044851463,1.0,0.0,231.60541135,1.0,3.332204510175204,36.439736731,True,False,False,False,False,1092.7905515333618
1302,0,19.126585648169907,11.513195428526789,2.995732273553991,0.0,0.0,167.42253971,4.0,3.4339872044851463,41.974878281,False,False,True,False,True,1865.8779538486876
1303,1,19.126585648169907,11.18902191050487,3.091042453358316,0.0,0.0,105.07480159,6.0,3.2188758248682006,41.262353472,False,False,True,False,True,1035.1808950738853
1304,0,19.126585648169907,10.920690922912064,2.302585092994046,0.0,0.0,166.37415023,0.0,3.4011973816621555,34.536411741,False,True,False,False,True,1323.5306650498158
1305,0,19.126585648169907,11.146257903569976,3.4011973816621555,0.0,1.0,396.92626454,1.0,3.044522437723423,20.291988939,False,False,False,True,True,563.0793528592905
1306,0,19.16213003089668,10.895201106056144,2.995732273553991,0.0,0.0,308.21326219,2.0,3.1354942159291497,34.408948419,False,False,True,False,False,
1307,0,19.16213003089668,11.05529299637949,2.6390573296152584,0.0,0.0,122.49607792,0.0,3.784189633918261,36.736870753,False,False,True,False,False,1637.183537062379
1308,0,19.16213003089668,11.206454651066265,3.367295829986474,0.0,0.0,157.24655028,0.0,3.044522437723423,33.556312248,False,False,True,False,True,1916.0329515598685
1309,0,19.16213003089668,12.097908202539614,2.70805020110221,0.0,0.0,182.35389999,1.0,4.174387269895637,34.983459334,False,True,False,False,False,4414.486244072136
1310,0,19.16213003089668,11.082911483940652,2.6390573296152584,0.0,0.0,66.541057817,1.0,3.4011973816621555,42.332124341,False,False,True,False,False,1519.673321418774
1311,0,19.16213003089668,11.203651966274972,,0.0,0.0,367.23086382,0.0,2.833213344056216,36.842174626,False,False,True,False,False,
1312,0,19.16213003089668,11.380422115157135,2.8903717578961645,0.0,0.0,258.55492784,0.0,3.1780538303479458,20.260198049,False,False,True,False,True,675.9065220823894
1313,0,19.16213003089668,10.571573302500703,2.9444389791664403,0.0,1.0,152.23333333,7.0,3.6635616461296463,,False,False,True,False,True,
1314,0,19.16213003089668,11.652443899438873,3.1354942159291497,0.0,0.0,206.21222804,3.0,3.2188758248682006,37.864946214,False,False,True,False,True,2345.9428543214676
1315,0,19.16213003089668,11.107720323067921,2.6390573296152584,0.0,0.0,83.503094799,2.0,3.044522437723423,37.098413449,False,True,False,False,True,1443.1075354097954
1316,0,19.16213003089668,10.974026102376623,2.4849066497880004,0.0,0.0,187.71348615,0.0,3.4657359027997265,27.86112392,True,False,False,False,True,1488.3462748691582
1317,1,19.16213003089668,11.109637984109838,2.4849066497880004,0.0,0.0,94.598425262,8.0,3.4339872044851463,45.464765837,False,False,True,False,True,1273.0737513860959
1318,0,19.16213003089668,11.176011130638223,2.5649493574615367,0.0,2.0,305.55692802,0.0,2.995732273553991,32.177916696,False,False,True,False,True,1961.9045134717383
1319,0,19.16213003089668,11.126821710340684,2.4423470353692043,0.0,0.0,158.26666667,2.0,3.8066624897703196,,False,False,False,True,True,
1320,1,19.16213003089668,9.831454349636296,3.5263605246161616,0.0,0.0,,,,,False,False,True,False,False,
1321,0,19.16213003089668,11.396504001952977,2.772588722239781,0.0,0.0,138.03333333,2.0,3.6109179126442243,,True,False,False,False,True,
1322,1,19.16213003089668,10.937685756768543,2.8903717578961645,0.0,1.0,70.033333333,2.0,3.5263605246161616,,False,False,True,False,True,
1323,0,19.16213003089668,10.9628737947034,3.6888794541139363,0.0,0.0,241.46041263,0.0,3.367295829986474,23.237035018,False,False,True,False,False,1330.720549159866
1324,0,19.16213003089668,11.387452940829466,3.2188758248682006,0.0,0.0,97.319406172,0.0,2.8903717578961645,27.322396546,False,True,False,False,True,2549.410330192929
1325,1,19.16213003089668,12.4987795722297,,4.0,0.0,120.8,2.0,3.2188758248682006,,False,False,False,True,False,
1326,0,19.16213003089668,10.892359377191038,3.258096538021482,0.0,0.0,84.551104187,0.0,3.091042453358316,32.342959321,False,False,True,False,True,1298.6752258235015
1327,0,19.16213003089668,11.53563562599652,2.70805020110221,0.0,0.0,89.062698773,1.0,3.7612001156935624,38.447658863,False,False,False,True,False,1995.6741780665336
1328,0,19.16213003089668,11.49417068848658,2.8903717578961645,0.0,0.0,164.3308981,0.0,3.784189633918261,32.375149102,False,False,False,True,False,2310.846500329424
1329,1,19.16213003089668,11.084754519326426,2.3978952727983707,0.0,0.0,108.27542318,8.0,3.4657359027997265,47.079285365,False,False,True,False,True,1173.913316048059
1330,0,19.16213003089668,10.89464454042269,2.9444389791664403,0.0,0.0,117.05239472,0.0,3.58351893845611,21.446281709,False,False,True,False,True,2214.043471231361
1331,0,19.16213003089668,10.929421615706252,2.995732273553991,0.0,0.0,245.1308598,1.0,3.7376696182833684,36.350329432,False,False,True,False,True,936.5527226840017
1332,0,19.16213003089668,10.380652974809484,,0.0,0.0,,,,34.345859886,False,False,True,False,False,367.7299110262841
1333,0,19.16213003089668,11.373525457088878,3.4657359027997265,0.0,0.0,230.72115441,0.0,2.995732273553991,25.753010226,False,False,False,True,False,1055.4106009929403
1334,0,19.197385103568283,11.105107591278466,2.995732273553991,0.0,0.0,103.01428965,0.0,3.4965075614664802,37.310006097,False,False,True,False,True,1278.504213480563
1335,0,19.197385103568283,11.071998968583905,,0.0,0.0,,,,37.541257884,True,False,False,False,True,1005.347240005124
1336,0,19.197385103568283,11.57623823518198,2.3978952727983707,0.0,0.0,64.066735538,1.0,3.367295829986474,34.104697064,False,False,False,True,False,2357.0360366828563
1337,0,19.197385103568283,10.708310266986663,2.8903717578961645,0.0,1.0,149.19464754,6.0,3.6635616461296463,37.88226039,False,False,True,False,True,824.0268579179153
1338,0,19.197385103568283,11.73100823209122,2.833213344056216,0.0,0.0,,,,40.325885318,False,False,True,False,False,2055.6027312560736
1339,0,19.197385103568283,11.437684543579515,3.367295829986474,0.0,0.0,171.20507901,0.0,3.6375861597263857,24.553206166,False,False,True,False,False,2213.315834705642
1340,0,19.197385103568283,10.824467273896415,3.2188758248682006,0.0,0.0,77.114285108,0.0,3.091042453358316,32.587465652,False,False,True,False,True,1198.6510524362516
1341,1,19.197385103568283,11.322442695895568,2.70805020110221,0.0,4.0,87.859169291,2.0,3.1354942159291497,36.395148149,False,False,False,True,True,1684.1255803950924
1342,0,19.197385103568283,11.075489698432289,2.8903717578961645,0.0,0.0,85.230876487,2.0,3.7612001156935624,40.451392536,False,False,True,False,False,1151.727964829339
1343,0,19.197385103568283,11.368546882291673,3.4011973816621555,0.0,0.0,244.14050903,0.0,3.044522437723423,24.20235008,False,False,False,True,False,1167.8204763824324
1344,0,19.197385103568283,10.962943126003044,2.302585092994046,0.0,0.0,170.34097406,0.0,3.4011973816621555,37.792555026,False,True,False,False,True,1182.6667969194107
1345,0,19.197385103568283,11.200308417227276,2.4849066497880004,0.0,0.0,164.56765548,2.0,3.784189633918261,43.204953133,False,False,False,True,True,1423.7487958994288
1346,0,19.197385103568283,11.51574149622971,2.5649493574615367,1.0,0.0,122.48359427,0.0,3.58351893845611,33.651646949,False,False,False,True,True,2447.577086637882
1347,0,19.197385103568283,12.208414900308533,3.1780538303479458,0.0,0.0,9.5341427099,,2.833213344056216,21.223213992,False,False,False,False,False,3823.6904189247452
1348,0,19.197385103568283,11.307388503976142,3.2188758248682006,0.0,0.0,238.31447075,1.0,3.8066624897703196,34.680381648,False,False,True,False,False,1813.9650433641618
1349,1,19.197385103568283,11.17057599117614,2.4849066497880004,0.0,0.0,224.23333333,5.0,3.8918202981106265,,False,False,False,True,True,
1350,1,19.197385103568283,10.469085412149099,3.1354942159291497,0.0,0.0,90.333333333,5.0,3.1780538303479458,,True,False,False,False,True,
1351,0,19.197385103568283,11.10799021646167,2.995732273553991,0.0,0.0,107.37405519,1.0,3.332204510175204,32.625687041,True,False,False,False,True,1741.3886159271701
1352,0,19.197385103568283,12.215181037894165,2.4849066497880004,0.0,0.0,68.353056056,1.0,3.4657359027997265,38.0722099,False,False,False,True,True,3593.697354563072
1353,0,19.197385103568283,11.042937835596494,2.302585092994046,0.0,0.0,197.70926699,1.0,3.1354942159291497,26.251888349,False,False,True,False,True,1929.8421251258233
1354,0,19.197385103568283,11.028189850963978,2.772588722239781,0.0,0.0,84.839126053,1.0,2.995732273553991,30.868137501,False,False,True,False,True,1414.9217781145712
1355,0,19.197385103568283,11.25771058265595,2.3978952727983707,1.0,0.0,110.77162319,0.0,2.772588722239781,39.735785258,False,False,True,False,False,1675.819404791892
1356,0,19.197385103568283,11.291742490468653,3.091042453358316,3.0,0.0,244.23353012,2.0,3.6635616461296463,32.656531297,False,True,False,False,False,1438.3646435932126
1357,0,19.197385103568283,11.3150962841344,2.5649493574615367,1.0,3.0,184.5725782,3.0,3.6635616461296463,38.219034312,False,True,False,False,True,1654.8037159626076
1358,0,19.197385103568283,11.586640502792509,2.5649493574615367,0.0,0.0,92.979490511,0.0,3.784189633918261,37.319289307,False,False,False,True,False,1978.7086348975313
1359,0,19.197385103568283,11.828465865550406,3.295836866004329,0.0,1.0,173.6904615,0.0,3.7612001156935624,30.958905738,False,False,False,True,True,3880.531211816696
1360,0,19.197385103568283,12.22268882895298,3.1780538303479458,0.0,0.0,11.963733283,,2.833213344056216,18.732089739,False,False,False,False,False,4291.939720564885
1361,0,19.197385103568283,11.526522603476254,2.3978952727983707,0.0,0.0,54.746622005,2.0,3.5263605246161616,40.76038718,True,False,False,False,True,2041.6145615229161
1362,0,19.197385103568283,10.937170132451657,2.5649493574615367,0.0,0.0,249.85118993,0.0,2.995732273553991,39.528326336,False,False,True,False,False,699.9031470452996
1363,0,19.197385103568283,11.345524047266652,2.302585092994046,0.0,0.0,173.62528427,,3.8066624897703196,28.971803768,False,False,True,False,True,2227.8902796964435
1364,0,19.197385103568283,11.141470402652047,2.4849066497880004,0.0,0.0,186.7575926,1.0,3.258096538021482,30.655744344,True,False,False,False,True,1566.3622276194437
1365,0,19.197385103568283,11.229062756121223,2.70805020110221,0.0,0.0,98.377278192,2.0,3.2188758248682006,26.242394307,False,True,False,False,True,2147.365036160913
1366,0,19.197385103568283,11.317494352222555,2.70805020110221,1.0,2.0,181.76894044,3.0,3.6888794541139363,39.594148271,False,True,False,False,True,1819.006169978688
1367,0,19.197385103568283,11.126924691649668,2.995732273553991,0.0,0.0,116.53228926,1.0,3.367295829986474,31.540218257,True,False,False,False,True,1861.1475520456163
1368,0,19.23235591703802,11.581088659036702,2.302585092994046,0.0,0.0,66.758325469,0.0,3.367295829986474,36.846466819,False,False,False,True,False,2312.2434077198245
1369,0,19.23235591703802,11.280766395729064,3.332204510175204,0.0,0.0,218.98166217,1.0,3.258096538021482,34.015359605,False,False,True,False,False,1652.1065969192184
1370,0,19.23235591703802,12.125751565781393,2.8903717578961645,0.0,0.0,225.87035215,0.0,3.367295829986474,34.13705457,False,False,True,False,True,3713.003409245217
1371,0,19.23235591703802,11.07276021053247,2.302585092994046,1.0,0.0,185.25673471,2.0,3.091042453358316,28.030801551,False,False,True,False,True,1723.8893405199863
1372,0,19.23235591703802,12.224550866775946,3.044522437723423,0.0,0.0,13.588693962,,2.8903717578961645,19.587710546,False,False,False,False,False,4270.5348235341435
1373,0,19.23235591703802,12.080282639471873,2.8903717578961645,0.0,0.0,222.63433925,1.0,3.367295829986474,33.964777335,False,False,True,False,True,3660.5568990991296
1374,0,19.23235591703802,11.265386756821297,2.5649493574615367,0.0,1.0,192.59685455,0.0,3.091042453358316,28.828649308,False,False,True,False,False,1919.6528914257103
1375,1,19.23235591703802,11.13632474329547,2.4849066497880004,0.0,0.0,46.272175955,1.0,3.295836866004329,25.448844532,False,False,True,False,True,2162.887982233833
1376,0,19.23235591703802,11.437943264636539,3.2188758248682006,0.0,1.0,102.14742858,0.0,2.9444389791664403,25.3840627,False,True,False,False,True,2915.0574072605013
1377,0,19.23235591703802,11.144409260640266,2.772588722239781,0.0,0.0,133.90650517,0.0,3.295836866004329,36.180857581,False,False,True,False,False,1646.948247884871
1378,0,19.23235591703802,11.129246310183921,2.4849066497880004,0.0,0.0,223.2,0.0,2.995732273553991,,False,False,True,False,True,
1379,1,19.23235591703802,11.905035118031234,2.3702437414678603,0.0,0.0,165.33333333,7.0,3.6635616461296463,,False,False,False,True,True,
1380,1,19.23235591703802,10.81508729892216,2.388762789235098,1.0,0.0,230.3,8.0,2.8903717578961645,,False,False,True,False,False,
1381,0,19.23235591703802,11.357090033412101,2.70805020110221,0.0,0.0,126.84293494,0.0,3.8066624897703196,26.001665333,False,False,False,False,True,2596.872128582596
1382,1,19.23235591703802,10.991796948208341,2.4849066497880004,0.0,0.0,73.6,1.0,3.332204510175204,,False,False,True,False,True,
1383,0,19.23235591703802,11.07980134886809,2.9444389791664403,0.0,0.0,95.039168276,2.0,3.784189633918261,40.396233444,False,False,True,False,False,1242.9376632255703
1384,0,19.23235591703802,11.122413006714247,3.6109179126442243,0.0,2.0,188.53398908,0.0,3.5263605246161616,38.589372345,False,False,True,False,False,1401.7071725450994
1385,0,19.23235591703802,12.10658374702943,2.772588722239781,0.0,0.0,190.02108492,1.0,4.174387269895637,34.698162391,False,True,False,False,False,4250.2827192443065
1386,0,19.23235591703802,11.729712858645462,2.772588722239781,1.0,0.0,174.34182326,0.0,3.367295829986474,31.75799058,False,False,False,False,True,3624.8515065842053
1387,0,19.23235591703802,11.750295340548229,2.772588722239781,0.0,1.0,178.6374675,0.0,3.367295829986474,31.888936384,False,False,False,False,True,3474.214337722077
1388,0,19.23235591703802,11.162076374884272,2.70805020110221,0.0,0.0,110.67744165,,3.4965075614664802,42.939294407,True,False,False,False,True,1192.9399564527876
1389,0,19.23235591703802,11.473987111949572,2.9444389791664403,0.0,0.0,205.00760033,3.0,3.6375861597263857,41.587201191,False,True,False,False,True,1612.6355724682362
1390,0,19.23235591703802,10.775868193290794,3.091042453358316,0.0,1.0,144.81717461,7.0,3.6375861597263857,36.784582009,False,False,True,False,True,803.8422182632229
1391,0,19.267047387787215,12.328334525063129,3.044522437723423,0.0,0.0,236.36666667,0.0,3.4657359027997265,,False,False,False,True,False,
1392,1,19.267047387787215,11.584166474167471,2.9444389791664403,0.0,0.0,97.861325762,0.0,3.828641396489095,36.996385659,False,False,False,True,True,1738.142763260895
1393,0,19.267047387787215,11.711809110063161,3.2188758248682006,0.0,0.0,270.26516526,0.0,3.258096538021482,33.658292221,False,True,False,False,False,2928.4908263557613
1394,0,19.267047387787215,11.028124899028388,,0.0,0.0,,,,38.490246959,True,False,False,False,True,853.9825695328296
1395,1,19.267047387787215,11.199405791345423,,0.0,1.0,179.89655998,1.0,3.4011973816621555,53.584883008,False,False,False,False,True,664.4038019955137
1396,0,19.267047387787215,10.753424783860263,3.5263605246161616,0.0,0.0,268.9,0.0,3.4011973816621555,,False,True,False,False,False,
1397,0,19.267047387787215,11.337285536299985,2.6390573296152584,1.0,2.0,172.79930087,3.0,3.6888794541139363,38.588823585,False,True,False,False,True,1819.542382403519
1398,0,19.267047387787215,11.296471985139561,2.4849066497880004,0.0,2.0,202.53743039,0.0,3.1354942159291497,29.551583139,False,False,True,False,False,1666.7127364489045
1399,0,19.267047387787215,10.963913259818996,3.4011973816621555,0.0,1.0,129.73199214,0.0,3.4657359027997265,38.042767861,False,False,True,False,False,1165.9246288825125
1400,0,19.267047387787215,12.126363632174495,2.833213344056216,0.0,0.0,212.22346879,0.0,3.367295829986474,33.920789966,False,False,True,False,True,3706.6353739410433
1401,0,19.267047387787215,11.116157427465051,,0.0,0.0,,,,35.265437376,True,False,False,False,True,883.2727542236169
1402,0,19.267047387787215,11.500255539369428,2.6390573296152584,0.0,0.0,113.42514573,2.0,3.713572066704308,41.474073805,False,False,True,False,True,1933.8105144214442
1403,0,19.267047387787215,11.170519659495188,2.6390573296152584,0.0,0.0,171.75957905,2.0,3.295836866004329,33.227793593,False,False,True,False,True,1931.545644773742
1404,1,19.267047387787215,11.27606324151508,3.2188758248682006,0.0,3.0,329.16666667,1.0,3.1780538303479458,,False,False,False,True,True,
1405,0,19.267047387787215,,,0.0,0.0,,,,,False,False,True,False,False,
1406,1,19.267047387787215,11.378364971574534,2.833213344056216,1.0,0.0,101.46666667,2.0,3.367295829986474,,False,False,True,False,False,
1407,1,19.267047387787215,11.108110145703561,2.4849066497880004,0.0,0.0,110.56666667,5.0,3.58351893845611,,False,False,False,True,True,
1408,0,19.267047387787215,11.36291619764352,2.772588722239781,0.0,0.0,102.66507078,0.0,3.4965075614664802,30.09500969,True,False,False,False,True,2504.6677431390453
1409,0,19.267047387787215,11.591228198227402,3.044522437723423,0.0,0.0,163.27383179,1.0,3.091042453358316,38.383498378,False,True,False,False,True,1764.8208960240597
1410,1,19.267047387787215,12.340078925377908,2.3978952727983707,0.0,0.0,75.458150356,,2.6390573296152584,28.370130884,False,False,False,True,False,6855.273272978954
1411,0,19.267047387787215,11.461526901884229,3.295836866004329,0.0,0.0,179.91736263,0.0,3.6375861597263857,25.210739655,False,False,True,False,False,2240.196074088569
1412,0,19.267047387787215,11.368789470360996,2.9444389791664403,0.0,0.0,179.83082878,0.0,3.091042453358316,40.291951983,False,False,False,True,True,1958.1577986911304
1413,0,19.267047387787215,11.154019462642019,2.5649493574615367,0.0,0.0,308.75917568,0.0,2.9444389791664403,34.095785093,False,False,True,False,True,1744.1745317725274
1414,0,19.267047387787215,11.26920923995019,2.70805020110221,0.0,0.0,94.518067782,2.0,3.2188758248682006,28.088524645,False,True,False,False,True,2199.866343318225
1415,1,19.267047387787215,10.590616660770511,2.4849066497880004,0.0,0.0,176.83333333,0.0,3.828641396489095,,False,False,False,True,True,
1416,0,19.267047387787215,10.809828953556615,2.70805020110221,0.0,0.0,141.16529822,,2.8903717578961645,21.079998939,True,False,False,False,False,
1417,0,19.267047387787215,11.431259774305351,2.70805020110221,0.0,0.0,119.14584404,1.0,3.58351893845611,40.978635322,True,False,False,False,True,2036.2073881753556
1418,0,19.267047387787215,11.229660290314637,2.302585092994046,0.0,0.0,58.892731331,8.0,3.4339872044851463,23.875946186,False,False,True,False,True,2092.1893361147986
1419,0,19.267047387787215,11.316277777459984,2.4849066497880004,0.0,0.0,89.124526305,0.0,2.772588722239781,38.8031464,False,False,True,False,False,1731.0709628433635
1420,0,19.267047387787215,11.11228370578976,2.9444389791664403,2.0,1.0,346.9796514,1.0,3.4657359027997265,16.48162968,False,False,True,False,False,810.9028208671656
1421,0,19.267047387787215,11.71652731494412,2.8903717578961645,0.0,0.0,,,,40.780527152,False,False,True,False,False,2185.8226517709045
1422,0,19.267047387787215,10.954903406373264,3.2188758248682006,0.0,0.0,68.810826166,0.0,3.044522437723423,30.518229752,False,False,True,False,True,1382.485168466727
1423,0,19.267047387787215,11.193794004244857,3.2188758248682006,0.0,0.0,228.98545319,3.0,3.7376696182833684,37.91433471,False,False,False,True,True,1629.1199746070924
1424,1,19.301464302706325,11.608326549733482,3.1354942159291497,0.0,2.0,103.43333333,0.0,3.367295829986474,,False,False,False,True,True,
1425,0,19.301464302706325,11.108170104931304,2.772588722239781,0.0,0.0,115.31274905,,3.5263605246161616,39.510985743,True,False,False,False,True,1455.1396002613267
1426,0,19.301464302706325,11.241339813905139,,0.0,0.0,,,,22.392611597,False,False,True,False,False,
1427,0,19.301464302706325,11.327607423196,2.3978952727983707,0.0,1.0,191.81512308,0.0,3.1354942159291497,30.124555686,False,False,True,False,False,1640.0573842475228
1428,0,19.301464302706325,10.865993708207245,2.3978952727983707,0.0,0.0,248.58340866,0.0,2.995732273553991,39.204625006,False,False,True,False,False,574.243472461592
1429,1,19.301464302706325,9.703511060503452,,0.0,0.0,59.548702675,1.0,2.4849066497880004,24.195903631,False,False,True,False,False,
1430,0,19.301464302706325,11.107975224295076,,0.0,0.0,349.75236213,0.0,2.833213344056216,34.34334852,False,False,True,False,False,
1431,0,19.301464302706325,11.167515404737347,3.367295829986474,0.0,1.0,404.9043933,0.0,3.044522437723423,23.610124369,False,False,False,True,True,731.9741196573788
1432,0,19.301464302706325,11.139467615497043,2.5649493574615367,0.0,0.0,225.88904146,0.0,2.9444389791664403,34.727875189,False,False,True,False,True,1635.3721525119133
1433,0,19.301464302706325,10.485759036750137,2.5649493574615367,0.0,0.0,,,,37.10471224,False,False,True,False,True,675.4128650264396
1434,0,19.301464302706325,11.250625198454825,2.302585092994046,0.0,1.0,180.81810233,0.0,3.091042453358316,29.555406533,False,False,True,False,False,1759.0690198069422
1435,0,19.301464302706325,11.240197684300258,2.4849066497880004,0.0,0.0,231.73414438,0.0,2.995732273553991,36.025683828,False,False,True,False,True,1638.5254553897264
1436,0,19.301464302706325,11.73757987436335,2.772588722239781,0.0,0.0,177.08584488,0.0,3.367295829986474,33.849092539,False,False,False,False,True,3427.8614667827037
1437,0,19.301464302706325,11.019022508400145,2.995732273553991,0.0,0.0,72.494660925,0.0,3.4965075614664802,35.667645974,False,False,True,False,True,1262.432626835627
1438,1,19.301464302706325,10.94268594449761,2.833213344056216,0.0,1.0,78.833617625,2.0,3.4965075614664802,36.174955236,False,False,True,False,True,1364.2587717948766
1439,0,19.335611323663702,10.456999032752055,2.70805020110221,0.0,0.0,256.63415201,0.0,3.044522437723423,22.447943315,False,False,True,False,True,625.7143384095364
1440,0,19.335611323663702,11.631392710945782,3.044522437723423,0.0,0.0,224.71557646,2.0,3.2188758248682006,39.526852362,False,False,True,False,True,2232.7100370087396
1441,0,19.335611323663702,11.026890010011456,3.1354942159291497,0.0,0.0,107.34006616,0.0,3.4657359027997265,37.699108592,False,False,True,False,True,1395.3115064148358
1442,1,19.335611323663702,11.612725550047406,2.5649493574615367,1.0,1.0,126.77192888,1.0,3.295836866004329,40.031393322,True,False,False,False,True,1511.6386160544641
1443,0,19.335611323663702,11.392078991776954,2.9444389791664403,0.0,0.0,175.41182666,0.0,3.091042453358316,39.216775179,False,False,False,True,True,1962.3745106203903
1444,0,19.335611323663702,11.369008904107321,3.4011973816621555,0.0,0.0,241.06079106,0.0,2.995732273553991,25.21859995,False,False,False,True,False,861.9828239116819
1445,0,19.335611323663702,11.5420181391735,2.8903717578961645,0.0,0.0,173.8298837,0.0,3.784189633918261,33.897772554,False,False,False,True,False,2298.941615584244
1446,0,19.335611323663702,11.596006628780161,3.2188758248682006,0.0,0.0,206.90348089,2.0,3.2188758248682006,37.743047077,False,False,True,False,True,2365.3363179149023
1447,0,19.335611323663702,11.130668941998945,3.1780538303479458,0.0,0.0,215.43179389,3.0,3.7376696182833684,36.569347898,False,False,False,True,True,1573.831728160175
1448,0,19.335611323663702,11.356447078133792,3.367295829986474,0.0,0.0,240.68258102,0.0,2.995732273553991,24.404335112,False,False,False,True,False,892.464387988609
1449,0,19.335611323663702,11.146128032502903,3.2188758248682006,0.0,0.0,244.01777452,3.0,3.7376696182833684,36.542570221,False,False,False,True,True,1732.6093818002764
1450,0,19.335611323663702,11.063743551416792,2.9444389791664403,0.0,0.0,88.606023456,0.0,3.4657359027997265,38.026151095,False,False,True,False,True,1276.4373622441683
1451,0,19.335611323663702,11.026824973591038,2.5649493574615367,0.0,1.0,90.230329762,0.0,3.4011973816621555,38.255862022,False,False,True,False,True,1325.7053251298971
1452,1,19.335611323663702,11.364703840173277,2.4849066497880004,2.0,0.0,352.37913787,0.0,3.6375861597263857,28.030214206,False,False,False,True,False,2765.480114790101
1453,0,19.335611323663702,11.156593319412274,2.5649493574615367,0.0,1.0,319.79577127,0.0,2.995732273553991,33.596170858,False,False,True,False,True,1690.5200369427173
1454,1,19.335611323663702,11.06327333197239,3.1780538303479458,0.0,0.0,173.16666667,0.0,3.332204510175204,,False,False,True,False,True,
1455,1,19.335611323663702,11.111432457614464,3.044522437723423,0.0,2.0,91.0,3.0,3.7376696182833684,,False,False,True,False,True,
1456,0,19.335611323663702,11.827809194847154,2.5649493574615367,0.0,0.0,277.0,1.0,4.02535169073515,,False,False,False,True,True,
1457,0,19.335611323663702,10.28823961904675,2.772588722239781,0.0,1.0,102.43333333,0.0,3.295836866004329,,False,True,False,False,True,
1458,0,19.335611323663702,11.492824793263226,2.772588722239781,0.0,0.0,108.53333333,1.0,3.6109179126442243,,False,False,False,True,False,
1459,0,19.335611323663702,11.578994064939932,2.995732273553991,0.0,0.0,240.43333333,0.0,3.5553480614894135,,True,False,False,False,False,
1460,0,19.335611323663702,11.695330351625486,2.5649493574615367,0.0,0.0,125.8,1.0,3.58351893845611,,False,False,True,False,True,
1461,0,19.335611323663702,11.36801529317442,3.58351893845611,0.0,0.0,170.43333333,2.0,3.1780538303479458,,False,True,False,False,False,
1462,1,19.335611323663702,11.162630127995534,2.4849066497880004,3.0,1.0,115.6,1.0,3.5553480614894135,,False,False,False,False,True,
1463,1,19.335611323663702,11.308480991088503,2.970414465569701,0.0,0.0,215.06666667,0.0,4.31748811353631,,False,False,True,False,True,
1464,1,19.335611323663702,12.367383345412424,2.6390573296152584,5.0,0.0,123.76666667,1.0,3.295836866004329,,False,False,False,True,False,
1465,1,19.335611323663702,11.127410032169685,2.772588722239781,0.0,0.0,101.5,0.0,3.1354942159291497,,True,False,False,False,True,
1466,1,19.335611323663702,11.305409169541718,2.9444389791664403,0.0,5.0,123.76666667,3.0,3.784189633918261,,False,True,False,False,True,
